listing_id,id,date,comments
5332689,443998873,4/27/2019,"Garys home is very cosy and comfortable in a great village 10 mins from the centre.  It is close to nearby restaurants, bars and Herbert Park.  I stayed with my family between our house move and Gary was very helpful with checkin and accommodating our dog.  His garden is quiet serene and a beautiful calm space especially for a yoga teacher.  I would gladly recommend this place for any traveller."
5332689,456759232,5/22/2019,"Absolutely lovely apartment. Beautifully decorated, everything has been thought of, beautiful finishing touches. Great bathrooms. Lovely leafy green patio with a bbq. I could happily live here!"
5332689,458733585,5/26/2019,"Great communication 
Stylish and lovely size apartment 
Garden was great albeit didnt have sunny weather
Good walk into town 
Good coffee shops, pubs and restaurants nearby"
5332689,469329879,6/14/2019,An extremely beautiful and very confortable appartment in an absolutely amazing area. Gary was very welcoming and we had a lovely time in Dublin.
5332689,472672333,6/20/2019,"Excellent place in an excellent location. Thanks for the warm welcoming place . The bus routes to the centre of Dublin are on the main roads, easily accessible."
5332689,478035114,6/29/2019,"Lovely flat, great location. Those who like to cook will appreciate the good stove and oven, and the lovely outdoors area to relax and share food and wine with friends."
5332689,483302019,7/7/2019,Really spacious and clean accommodation in an excellent location! Gary was a great host! Would 100% recommend
5332689,488616517,7/15/2019,"Excellent place in a nice location. Host made it all so easy, including providing extra fluffy towels and anything else you might need. A real oasis in Dublin."
5332689,492313772,7/21/2019,"Nice house! With everything you can need, at home, in the kitchen, even juice and milk for breakfast! I recommend it. Only a couple of thing to improve: the flow of water in the shower is very few and the cleaning at the bathroom could be better. But anyway highly recommended."
5332689,500603398,8/2/2019,"Joli appartement spacieux et lumineux, tout confort."
5332689,506971916,8/11/2019,Lovely apartment and great location.  Fantastic host.
5332689,509216371,8/14/2019,My family and I had a fantastic stay at Garys. The apartment is beautiful and in a lovely part of the city. Gary had the place well stocked and the fresh flowers were a nice touch. I would really recommend this apartment and will definitely return to it again.
5332689,512281199,8/18/2019,"A fabulous stylish  apartment in Donnybrook.  Spotlessly clean with an extremely welcoming and informative host.  A very easy home-from-home with every amenity throughout including books, a completely fabulous garden, a well equipped kitchen, comfy beds two bathrooms and more.  Truly a pleasurable stay and our host Gary is a great ambassador for Air BnB - this was our very first booking and the bar has now been set very high ;)"
5332689,516541225,8/24/2019,"Great host, great location, walkable to shops and restaurants,  comfy apartment with a lovely garden"
5332689,525239909,9/7/2019,Unique private real home with warm atmosphere and hospitality
5332689,527704417,9/11/2019,"Great apartment with convenient location and transport. Pristine stylish and very comfortable! Lovely quiet and beautifully landscaped bak garden
Terry"
5332689,533153161,9/21/2019,"Great Apartment, super helpful host!"
5332689,536813426,9/27/2019,Gary is an excellent host. Everything was as advertised and even better. Provided the best quality towels and a fridge and cupboard full of goodies. We had a fantastic stay. Thanks Gary
5332689,542421692,10/6/2019,"Garys place was exceptionally clean, in a great location that was not on the main road, but close enough to walk to activities.  And only a 15 min taxi ride into the heart of the city.   The apartment was beautiful and well kept. And Gary was very easy to reach, and very communicative with access and tips for venturing out!

An absolute pleasure to stay here, and we look forward to coming back!  Highly recommended!"
5332689,544148752,10/9/2019,"Gary is a very responsive host and takes care of all the details. Traveling for work we needed a space with two beds and two bathrooms. This place fit the bill and was also a cozy place, with a nice garden, full kitchen amenities, and a stylish space.  Fresh flowers and some basics in the fridge never go amiss. There are a number of cozy pubs, excellent eateries of different cuisines, and access to bus, air coach, and the tram system. Would definitely return."
5332689,546229760,10/13/2019,"Garys apartment is OUTSTANDING! It is spacious, wonderfully decorated and convenient to the downtown Dublin area. The rooms, especially the master, are spacious and comfortable. Gary was a communicative, thoughtful and kind host, which we were greatly appreciative of. The living space is open and the kitchen had everything we needed for our stay. The back patio space was also lovely and peaceful. Theres a dedicated parking space in front of the unit. We will stay here again on our next visit to Dublin!"
5332689,550734369,10/19/2019,Wonderful place to stay! Gary was a great host and his place was just perfect for our stay.
5332689,555211054,10/27/2019,"Gary's flat is a really lovely place in a quiet neighborhood on the outskirts of downtown Dublin. It made for a very comfortable introduction to the city for my in-laws who had not been out of the US in roughly 20 years and were not quite sure what to expect. Floors are heated, everything was clean and modern, decor was stylish yet comfortable with a great outdoor patio space. Each couple had their own bedroom and bathroom. Check-in instructions were very clear and Gary was super responsive when we had questions prior to arriving. The flat is a 10 to 15 minute cab ride in to various parts of downtown Dublin. For the price, it was a great value for lodging in an otherwise very expensive city."
